patient_id,species,admission_date,final_date,status,found_city,found_state,found_county,new_location,stay_length,admit_year,admit_month
2019-0832,BARS,2019-07-01,2019-08-02,R,Old Fort,NC,Mcdowell,"MCDOWELL COUNTY, NC",32,2019,7
2019-0833,BARS,2019-07-01,2019-07-01,D24,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",0,2019,7
2019-0834,EASO,2019-07-01,2019-08-19,R,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",49,2019,7
2019-0835,GBHE,2019-07-01,2019-07-01,EOA,Fairview,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2019,7
2019-0836,TECA,2019-07-01,2019-09-09,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",70,2019,7
2019-0837,RTHA,2019-07-01,2019-08-09,T,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",39,2019,7
2019-0838,EUST,2019-07-01,2019-07-01,DOA,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2019,7
2019-0839,PIWO,2019-07-01,2019-08-09,E,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",39,2019,7
2019-0840,CAWR,2019-07-01,2019-07-02,D24,Aiden,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2019,7
2019-0841,CAWR,2019-07-01,2019-07-03,D,Aiden,NC,UNKNOWN,"UNKNOWN COUNTY, NC",2,2019,7
2019-0842,CAWR,2019-07-01,2019-07-02,D24,Aiden,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2019,7
2019-0843,EAPH,2019-07-01,2019-07-05,D,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",4,2019,7
2019-0844,TECA,2019-07-01,2019-08-28,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",58,2019,7
2019-0845,SYFL,2019-07-01,2019-07-17,E,Newland,NC,Avery,"AVERY COUNTY, NC",16,2019,7
2019-0846,SYFL,2019-07-01,2019-07-09,R,Newland,NC,Avery,"AVERY COUNTY, NC",8,2019,7
2019-0847,PELE,2019-07-01,2019-07-06,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2019,7
2019-0848,PELE,2019-07-01,2019-07-06,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2019,7
2019-0849,PELE,2019-07-01,2019-07-06,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2019,7
2019-0850,PELE,2019-07-01,2019-07-06,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2019,7
2019-0851,PELE,2019-07-01,2019-07-06,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2019,7
2019-0852,PELE,2019-07-01,2019-07-05,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",4,2019,7
2019-1264,ODVI,2019-08-19,2019-08-19,EOA,Fleetwood,NC,Ashe,"ASHE COUNTY, NC",0,2019,8
2019-0853,DIVI,2019-07-02,2019-08-25,D,Dobson,NC,Surry,"SURRY COUNTY, NC",54,2019,7
2019-0854,DIVI,2019-07-02,2019-10-12,T,Dobson,NC,Surry,"SURRY COUNTY, NC",102,2019,7
2019-0855,DIVI,2019-07-02,2019-09-03,R,Dobson,NC,Surry,"SURRY COUNTY, NC",63,2019,7
2019-0856,DIVI,2019-07-02,2019-09-03,R,Dobson,NC,Surry,"SURRY COUNTY, NC",63,2019,7
2019-0857,DIVI,2019-07-02,2019-10-03,R,Dobson,NC,Surry,"SURRY COUNTY, NC",93,2019,7
2019-0859,RTHU,2019-07-02,2019-07-03,D24,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",1,2019,7
2019-0860,SYFL,2019-07-02,2019-07-02,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,7
2019-0861,SYFL,2019-07-02,2019-07-09,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",7,2019,7
2019-0862,AMRO,2019-07-02,2019-07-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",26,2019,7
2019-0863,WTSP,2019-07-02,2019-08-16,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",45,2019,7
2019-0864,MODO,2019-07-02,2019-07-04,D,Leicester,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2019,7
2019-0865,CEWA,2019-07-02,2019-07-28,R,Clyde,NC,Haywood,"HAYWOOD COUNTY, NC",26,2019,7
2019-0866,TECA,2019-07-02,2019-08-27,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",56,2019,7
2019-0867,TECA,2019-07-02,2019-09-21,R,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",81,2019,7
2019-0868,BLJA,2019-07-02,2019-08-02,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",31,2019,7
2019-0869,NOCA,2019-07-02,2019-07-04,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2019,7
2019-0870,BLJA,2019-07-02,2019-08-02,R,Glenville,NC,Jackson,"JACKSON COUNTY, NC",31,2019,7
2019-0871,AMRO,2019-07-02,2019-08-01,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",30,2019,7
2019-0872,BHCO,2019-07-02,2019-08-05,R,Leicester,NC,Buncombe,"BUNCOMBE COUNTY, NC",34,2019,7
2019-0873,HOSP,2019-07-02,2019-08-05,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",34,2019,7
2019-0874,RTHU,2019-07-02,2019-07-04,D,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2019,7
2019-0875,CAWR,2019-07-02,2019-07-02,E24,Burnsville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0876,CAWR,2019-07-02,2019-07-02,E24,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",0,2019,7
2019-0912,ODVI,2019-07-05,2019-07-06,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2019,7
2019-0878,CAWR,2019-07-02,2019-07-02,DOA,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",0,2019,7
2019-0879,CAWR,2019-07-02,2019-07-02,DOA,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",0,2019,7
2019-0880,CHSW,2019-07-02,2019-07-19,R,Raleigh,NC,Wake,"WAKE COUNTY, NC",17,2019,7
2019-0881,CHSW,2019-07-02,2019-08-07,R,Raleigh,NC,Wake,"WAKE COUNTY, NC",36,2019,7
2019-0882,CHSW,2019-07-02,2019-08-07,R,Raleigh,NC,Wake,"WAKE COUNTY, NC",36,2019,7
2019-0883,CHSW,2019-07-02,2019-07-04,D,Raleigh,NC,Wake,"WAKE COUNTY, NC",2,2019,7
2019-0884,CHSW,2019-07-02,2019-08-07,R,Raleigh,NC,Wake,"WAKE COUNTY, NC",36,2019,7
2019-0885,CHSW,2019-07-02,2019-08-07,R,Raleigh,NC,Wake,"WAKE COUNTY, NC",36,2019,7
2019-0901,SYFL,2019-07-04,2019-07-04,E24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,7
2019-0906,NOFL,2019-07-04,2019-07-05,D24,Newland,NC,Avery,"AVERY COUNTY, NC",1,2019,7
2019-0886,CAWR,2019-07-03,2019-07-16,D,North Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",13,2019,7
2019-0887,CAWR,2019-07-03,2019-07-04,D24,North Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",1,2019,7
2019-0888,CAWR,2019-07-03,2019-07-17,D,North Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",14,2019,7
2019-0889,CAWR,2019-07-03,2019-07-14,D,North Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",11,2019,7
2019-0890,CAWR,2019-07-03,2019-07-04,D24,North Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",1,2019,7
2019-1010,EAPH,2019-07-16,2019-08-15,R,Banner Elk,NC,UNKNOWN,"UNKNOWN COUNTY, NC",30,2019,7
2019-0891,ODVI,2019-07-03,2019-07-03,T,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,7
2019-0892,EUST,2019-07-03,2019-07-31,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",28,2019,7
2019-0893,RODO,2019-07-03,2019-07-25,R,Morganton,NC,Burke,"BURKE COUNTY, NC",22,2019,7
2019-0894,HOFI,2019-07-03,2019-07-28,R,Arden,NC,Buncombe,"BUNCOMBE COUNTY, NC",25,2019,7
2019-0895,HOFI,2019-07-03,2019-07-28,R,Arden,NC,Buncombe,"BUNCOMBE COUNTY, NC",25,2019,7
2019-0896,HOFI,2019-07-03,2019-07-31,R,Arden,NC,Buncombe,"BUNCOMBE COUNTY, NC",28,2019,7
2019-0897,EABL,2019-07-03,2019-08-05,R,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",33,2019,7
2019-0898,TUTI,2019-07-03,2019-07-04,D24,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",1,2019,7
2019-0899,NOCA,2019-07-03,2019-07-03,EOA,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",0,2019,7
2019-0900,EAPH,2019-07-03,2019-07-09,E,Bradenton,FL,UNKNOWN,OTHER,6,2019,7
2019-0903,NOMO,2019-07-04,2019-07-31,R,Vale,NC,Lincoln,"LINCOLN COUNTY, NC",27,2019,7
2019-0904,NOMO,2019-07-04,2019-07-31,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",27,2019,7
2019-1169,RTHA,2019-07-31,2019-08-19,E,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",19,2019,7
2019-1088,BEKI,2019-07-22,2019-07-25,D,Newland,NC,Avery,"AVERY COUNTY, NC",3,2019,7
2019-0905,BHCO,2019-07-04,2019-07-10,D,Ellensboro,NC,UNKNOWN,"UNKNOWN COUNTY, NC",6,2019,7
2019-0907,CHSW,2019-07-04,2019-07-19,R,Marion,NC,Mcdowell,"MCDOWELL COUNTY, NC",15,2019,7
2019-0908,CHSW,2019-07-04,2019-07-19,R,Marion,NC,Mcdowell,"MCDOWELL COUNTY, NC",15,2019,7
2019-0909,CHSW,2019-07-04,2019-07-08,D,Marion,NC,Mcdowell,"MCDOWELL COUNTY, NC",4,2019,7
2019-0910,ODVI,2019-07-04,2019-07-09,E,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",5,2019,7
2019-0911,ODVI,2019-07-04,2019-07-04,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0913,EABL,2019-07-05,2019-07-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",23,2019,7
2019-0914,EABL,2019-07-05,2019-07-28,R,Ashville,NC,Buncombe,"BUNCOMBE COUNTY, NC",23,2019,7
2019-0915,EABL,2019-07-05,2019-07-28,R,Ashville,NC,Buncombe,"BUNCOMBE COUNTY, NC",23,2019,7
2019-0916,EAPH,2019-07-05,2019-07-16,R,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",11,2019,7
2019-1104,BARS,2019-07-24,2019-08-31,R,Newland,NC,Avery,"AVERY COUNTY, NC",38,2019,7
2019-0917,RUGR,2019-07-05,2019-07-12,T,Green Mountain,NC,Yancey,"YANCEY COUNTY, NC",7,2019,7
2019-0918,RUGR,2019-07-05,2019-07-12,T,Green Mountain,NC,Yancey,"YANCEY COUNTY, NC",7,2019,7
2019-0919,RUGR,2019-07-05,2019-07-12,T,Green Mountain,NC,Yancey,"YANCEY COUNTY, NC",7,2019,7
2019-0920,RUGR,2019-07-05,2019-07-12,T,Green Mountain,NC,Yance,"YANCEY COUNTY, NC",7,2019,7
2019-0921,RUGR,2019-07-05,2019-07-12,T,Green Mountain,NC,Yance,"YANCEY COUNTY, NC",7,2019,7
2019-0922,AMRO,2019-07-05,2019-07-28,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",23,2019,7
2019-0924,WODU,2019-07-06,2019-07-10,D,Linville,NC,Avery,"AVERY COUNTY, NC",4,2019,7
2019-0925,ODVI,2019-07-06,2019-07-08,T,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2019,7
2019-0926,CHSW,2019-07-07,2019-08-07,R,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",31,2019,7
2019-0927,PELE,2019-07-07,2019-07-09,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",2,2019,7
2019-0928,ODVI,2019-07-07,2019-07-09,E,,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2019,7
2019-0963,SCJU,2019-07-11,2019-07-31,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",20,2019,7
2019-0929,AMRO,2019-07-08,2019-07-31,R,Morganton,NC,Burke,"BURKE COUNTY, NC",23,2019,7
2019-0930,SYFL,2019-07-08,2019-07-09,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",1,2019,7
2019-0931,RBWO,2019-07-08,2019-07-10,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",2,2019,7
2019-0932,ODVI,2019-07-08,2019-07-17,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",9,2019,7
2019-0933,BHCO,2019-07-08,2019-07-15,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",7,2019,7
2019-0934,AMCR,2019-07-08,2019-07-09,D24,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",1,2019,7
2019-0935,AMRO,2019-07-08,2019-07-31,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",23,2019,7
2019-0936,BLJA,2019-07-08,2019-08-02,R,Weaverville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",25,2019,7
2019-0937,AMRO,2019-07-08,2019-07-28,R,Canton,NC,UNKNOWN,"UNKNOWN COUNTY, NC",20,2019,7
2019-0938,AMRO,2019-07-08,2019-07-28,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",20,2019,7
2019-0939,WTSP,2019-07-08,2019-08-05,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2019,7
2019-0940,WTSP,2019-07-08,2019-08-05,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2019,7
2019-0941,RTHU,2019-07-08,2019-07-19,R,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",11,2019,7
2019-0942,RTHU,2019-07-08,2019-07-19,R,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",11,2019,7
2019-0943,NOMO,2019-07-09,2019-08-22,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",44,2019,7
2019-0944,EAPH,2019-07-09,2019-07-28,R,Balsam,NC,UNKNOWN,"UNKNOWN COUNTY, NC",19,2019,7
2019-0945,EAPH,2019-07-09,2019-08-31,R,Balsam,NC,UNKNOWN,"UNKNOWN COUNTY, NC",53,2019,7
2019-0946,HOSP,2019-07-09,2019-07-31,R,Ashevile,NC,UNKNOWN,"UNKNOWN COUNTY, NC",22,2019,7
2019-0947,HOSP,2019-07-09,2019-07-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",19,2019,7
2019-0948,BLJA,2019-07-09,2019-08-05,R,West Jefferson,NC,Wilkes,"WILKES COUNTY, NC",27,2019,7
2019-0949,ODVI,2019-07-09,2019-07-22,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",13,2019,7
2019-0950,AMRO,2019-07-11,2019-07-31,R,Merritt Island,FL,Brevard,OTHER,20,2019,7
2019-0956,NOMO,2019-07-10,2019-07-24,R,Marshall,NC,Madison,"MADISON COUNTY, NC",14,2019,7
2019-0951,CAWR,2019-07-10,2019-08-15,R,Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",36,2019,7
2019-0952,CAWR,2019-07-10,2019-08-15,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",36,2019,7
2019-0953,CAWR,2019-07-10,2019-08-15,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",36,2019,7
2019-0954,CAWR,2019-07-10,2019-08-15,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",36,2019,7
2019-0955,CAWR,2019-07-10,2019-08-15,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",36,2019,7
2019-1231,BLJA,2019-08-11,2019-09-22,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",42,2019,8
2019-0957,AMRO,2019-07-10,2019-07-11,D24,Swannanoa,NC,Buncombe,"BUNCOMBE COUNTY, NC",1,2019,7
2019-0958,GRCA,2019-07-10,2019-08-05,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",26,2019,7
2019-0959,CEWA,2019-07-10,2019-07-28,R,Marshall,NC,Madison,"MADISON COUNTY, NC",18,2019,7
2019-0960,COHA,2019-07-10,2019-07-25,E,Lake Junaluska,NC,waynesville,"WAYNESVILLE COUNTY, NC",15,2019,7
2019-0961,RTHA,2019-07-10,2019-09-09,R,Mars Hill,NC,Madison,"MADISON COUNTY, NC",61,2019,7
2019-0966,SOSP,2019-07-11,2019-07-28,R,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",17,2019,7
2019-0964,BWHA,2019-07-11,2019-08-20,T,Fines Creek,NC,Madison,"MADISON COUNTY, NC",40,2019,7
2019-0965,AMRO,2019-07-11,2019-07-23,D,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",12,2019,7
2019-1230,RTHA,2019-08-11,2019-10-01,D,Sylva,NC,Jackson,"JACKSON COUNTY, NC",51,2019,8
2019-1078,MODO,2019-07-21,2019-07-21,EOA,Warrenville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0967,ODVI,2019-07-11,2019-07-13,T,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",2,2019,7
2019-0987,ELOB,2019-07-14,2019-07-14,R,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,7
2019-0968,AMRO,2019-07-12,2019-07-31,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",19,2019,7
2019-0969,NOMO,2019-07-12,2019-07-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",16,2019,7
2019-0970,SOSP,2019-07-12,2019-07-13,D24,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",1,2019,7
2019-0971,CHSW,2019-07-12,2019-08-07,R,Brevard,NC,Transylvania,"TRANSYLVANIA COUNTY, NC",26,2019,7
2019-0972,NOCA,2019-07-12,2019-08-22,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",41,2019,7
2019-0973,NOCA,2019-07-12,2019-08-22,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",41,2019,7
2019-0974,NOCA,2019-07-12,2019-08-22,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",41,2019,7
2019-0975,EAPH,2019-07-12,2019-08-15,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",34,2019,7
2019-0976,EAPH,2019-07-12,2019-08-15,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",34,2019,7
2019-0977,EAPH,2019-07-12,2019-08-31,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",50,2019,7
2019-0978,EAPH,2019-07-12,2019-08-15,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",34,2019,7
2019-0979,AMRO,2019-07-12,2019-07-13,D24,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",1,2019,7
2019-0992,MODO,2019-07-14,2019-08-19,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",36,2019,7
2019-1009,BARS,2019-07-16,2019-09-18,D,Roan Mountain,TN,Carter,TN,64,2019,7
2019-0980,SCJU,2019-07-12,2019-07-14,D,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2019,7
2019-0989,BLJA,2019-07-14,2019-07-17,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",3,2019,7
2019-1033,COHA,2019-07-18,2019-07-21,D,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",3,2019,7
2019-0994,EABL,2019-07-15,2019-08-11,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",27,2019,7
2019-0981,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0982,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0983,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0984,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0985,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0986,DIVI,2019-07-13,2019-07-13,EOA,Warrensville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-0988,BWHA,2019-07-14,2019-07-14,EOA,Connelly Springs,NC,Burke,"BURKE COUNTY, NC",0,2019,7
2019-0990,CHSW,2019-07-14,2019-08-18,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",35,2019,7
2019-0991,CHSW,2019-07-14,2019-09-25,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",73,2019,7
2019-0993,AMRO,2019-07-14,2019-07-14,E24,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",0,2019,7
2019-0995,EABL,2019-07-15,2019-08-11,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",27,2019,7
2019-0996,EABL,2019-07-15,2019-08-11,R,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",27,2019,7
2019-0997,DIVI,2019-07-15,2019-07-15,DOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-0998,DIVI,2019-07-15,2019-07-15,DOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-0999,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1000,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1001,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1002,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1003,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1004,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1005,DIVI,2019-07-15,2019-07-15,EOA,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1006,EABL,2019-07-15,2019-07-17,E,Marion,NC,Mcdowell,"MCDOWELL COUNTY, NC",2,2019,7
2019-1007,MALL,2019-07-16,2019-07-16,T,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",0,2019,7
2019-1013,NOFL,2019-07-16,2019-08-14,R,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",29,2019,7
2019-1008,GRCA,2019-07-16,2019-07-16,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,7
2019-1011,EAPH,2019-07-16,2019-08-15,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",30,2019,7
2019-1012,EAPH,2019-07-16,2019-08-15,R,Banner Elk,NC,UNKNOWN,"UNKNOWN COUNTY, NC",30,2019,7
2019-1141,PELE,2019-07-25,2019-07-25,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,7
2019-1014,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1015,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1016,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1017,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1018,DIVI,2019-07-17,2019-07-26,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",9,2019,7
2019-1019,DIVI,2019-07-17,2019-07-26,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",9,2019,7
2019-1020,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1021,DIVI,2019-07-17,2019-07-26,T,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",9,2019,7
2019-1022,CHSW,2019-07-17,2019-07-19,D,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",2,2019,7
2019-1023,CHSW,2019-07-17,2019-08-07,R,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",21,2019,7
2019-1024,DIVI,2019-07-17,2019-07-24,D,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",7,2019,7
2019-1025,DIVI,2019-07-17,2019-10-12,R,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",87,2019,7
2019-1026,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe,"ASHE COUNTY, NC",0,2019,7
2019-1027,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe county,"ASHE COUNTY, NC",0,2019,7
2019-1028,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe county,"ASHE COUNTY, NC",0,2019,7
2019-1029,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe county,"ASHE COUNTY, NC",0,2019,7
2019-1030,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe county,"ASHE COUNTY, NC",0,2019,7
2019-1031,DIVI,2019-07-17,2019-07-17,E24,,NC,Ashe County,"ASHE COUNTY, NC",0,2019,7
2019-1032,HOFI,2019-07-17,2019-07-17,D24,Banner Elk,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-1034,RTHA,2019-07-18,2019-07-18,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,7
2019-1035,DIVI,2019-07-18,2019-07-26,E,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",8,2019,7
2019-1036,DIVI,2019-07-18,2019-07-19,D24,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2019,7
2019-1037,DIVI,2019-07-18,2019-07-18,D24,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,7
2019-1038,DIVI,2019-07-18,2019-07-19,D24,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2019,7
2019-1039,DIVI,2019-07-18,2019-07-20,D,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",2,2019,7
2019-1040,DIVI,2019-07-18,2019-07-27,D,McGrady,NC,UNKNOWN,"UNKNOWN COUNTY, NC",9,2019,7
2019-1041,HOWR,2019-07-18,2019-07-18,D24,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",0,2019,7
2019-1042,BLJA,2019-07-18,2019-07-18,DOA,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2019,7
2019-1043,EAPH,2019-07-18,2019-08-31,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",44,2019,7
2019-1044,AMRO,2019-07-18,2019-08-09,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",22,2019,7
2019-1045,COHA,2019-07-18,2019-08-13,R,Mt. Jefferson,NC,Ashe,"ASHE COUNTY, NC",26,2019,7
2019-1046,HOFI,2019-07-18,2019-07-20,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2019,7
